Time interval 165, 0.11336851119995117
Time interval 166, 0.0857245922088623
Time interval 167, 0.12085413932800293
Time interval 168, 0.07886123657226562
Time interval 169, 0.10128068923950195
Time interval 170, 0.09960770606994629
Time interval 171, 0.10693097114562988
Time interval 172, 0.09206509590148926
Time interval 173, 0.10067343711853027
Time interval 174, 0.09903120994567871
Time interval 175, 0.10033893585205078
Time interval 176, 0.10026741027832031
Time interval 177, 0.0996699333190918
Time interval 178, 0.10113525390625
Time interval 179, 0.09897947311401367
Time interval 180, 0.09905529022216797
Time interval 181, 0.09998512268066406
Time interval 182, 0.1015787124633789
Time interval 183, 0.1005103588104248
Time interval 184, 0.10159707069396973
Time interval 185, 0.10117650032043457
Time interval 186, 0.09525060653686523
Time interval 187, 0.10006332397460938
Time interval 188, 0.09937763214111328
Time interval 189, 0.10157442092895508
Time interval 190, 0.097686767578125
Time interval 191, 0.1004335880279541
Time interval 192, 0.10247588157653809
Time interval 193, 0.09788393974304199
Time interval 194, 0.1021575927734375
Time interval 195, 0.09847736358642578
Time interval 196, 0.10058164596557617
Time interval 197, 0.13019514083862305
Time interval 198, 0.07088923454284668
Time interval 199, 0.09845185279846191
Time interval 200, 0.09955382347106934
Time interval 201, 0.10000109672546387
Time interval 202, 0.10595369338989258
Time interval 203, 0.09398508071899414
Time interval 204, 0.10256576538085938
Time interval 205, 0.09642386436462402
Time interval 206, 0.10054779052734375
Time interval 207, 0.0989224910736084
Time interval 208, 0.1007685661315918
Time interval 209, 0.09918951988220215
Time interval 210, 0.10018253326416016
Time interval 211, 0.10021305084228516
Time interval 212, 0.10294032096862793
Time interval 213, 0.10187339782714844
Time interval 214, 0.09552693367004395
Time interval 215, 0.09881186485290527
Time interval 216, 0.10140824317932129
Time interval 217, 0.10040473937988281
Time interval 218, 0.10204076766967773
Time interval 219, 0.09855222702026367
